,deaths,count,tested,percentage,deaths_per_million,count_per_million,deaths_7day,count_7day,tested_7day,percentage_7day,deaths_per_million_7day,count_per_million_7day,deaths_14day,count_14day,tested_14day,percentage_14day,deaths_per_million_14day,count_per_million_14day,population
2020-06-02,112.0,1614.0,16431.0,0.09822895745846266,8.88888888888889,128.0952380952381,85.85714285714286,1379.0,21130.0,0.06526265972550875,6.8140589569161,109.44444444444444,81.78571428571429,1772.7142857142858,22358.571428571428,0.07928566864737079,6.490929705215421,140.69160997732428,12600000.0
2020-06-03,96.0,982.0,24471.0,0.04012913244248294,7.619047619047619,77.93650793650794,76.85714285714286,1360.5714285714287,22171.714285714286,0.061365188592930504,6.099773242630386,107.98185941043086,78.21428571428571,1672.2857142857142,22604.428571428572,0.0739804463095095,6.207482993197278,132.72108843537413,12600000.0
2020-06-04,116.0,929.0,22841.0,0.04067247493542314,9.206349206349206,73.73015873015873,78.85714285714286,1275.142857142857,21721.428571428572,0.05870437356132851,6.258503401360545,101.20181405895691,80.64285714285714,1576.642857142857,22142.571428571428,0.07120414456960736,6.400226757369614,125.13038548752834,12600000.0
2020-06-05,56.0,1156.0,18903.0,0.06115431413003227,4.444444444444445,91.74603174603175,74.57142857142857,1208.5714285714287,21308.14285714286,0.05671875942798528,5.918367346938775,95.9183673469388,76.92857142857143,1462.2142857142858,21699.0,0.06738625216435254,6.105442176870748,116.04875283446714,12600000.0
2020-06-06,69.0,975.0,21155.0,0.04608839517844481,5.476190476190476,77.38095238095238,75.85714285714286,1139.0,20709.85714285714,0.05499796508218999,6.020408163265307,90.39682539682539,76.5,1363.857142857143,21416.214285714286,0.06368339075533558,6.071428571428571,108.24263038548753,12600000.0
2020-06-07,40.0,867.0,20700.0,0.04188405797101449,3.1746031746031744,68.80952380952381,73.14285714285714,1071.0,20645.0,0.05187696778881085,5.804988662131518,85.0,74.85714285714286,1246.642857142857,21060.928571428572,0.05919220764245234,5.941043083900228,98.93990929705215,12600000.0
2020-06-08,22.0,658.0,16099.0,0.04087210385738244,1.746031746031746,52.22222222222222,73.0,1025.857142857143,20085.714285714286,0.05107396870554765,5.7936507936507935,81.41723356009071,74.21428571428571,1171.2857142857142,20664.928571428572,0.056679882063814115,5.890022675736961,92.95918367346938,12600000.0
2020-06-09,94.0,797.0,20309.0,0.039243685065734404,7.4603174603174605,63.25396825396825,70.42857142857143,909.1428571428571,20639.714285714286,0.044048228796079676,5.5895691609977325,72.15419501133786,78.14285714285714,1144.0714285714287,20884.85714285714,0.05477994992954568,6.2018140589569155,90.79931972789117,12600000.0
2020-06-10,77.0,625.0,20820.0,0.030019212295869357,6.111111111111111,49.6031746031746,67.71428571428571,858.1428571428571,20118.14285714286,0.0426551726586521,5.374149659863945,68.10657596371881,72.28571428571429,1109.357142857143,21144.928571428572,0.05246445449601221,5.736961451247167,88.04421768707483,12600000.0
2020-06-11,89.0,766.0,22325.0,0.034311310190369544,7.063492063492063,60.79365079365079,63.857142857142854,834.8571428571429,20044.428571428572,0.041650333901119656,5.068027210884353,66.25850340136056,71.35714285714286,1055.0,20882.928571428572,0.05051973416426951,5.66326530612245,83.73015873015873,12600000.0
2020-06-12,77.0,595.0,24774.0,0.02401711471704206,6.111111111111111,47.22222222222222,66.85714285714286,754.7142857142857,20883.14285714286,0.036139880423034294,5.3061224489795915,59.897959183673464,70.71428571428571,981.6428571428571,21095.64285714286,0.0465329672004036,5.612244897959183,77.90816326530611,12600000.0
2020-06-13,29.0,673.0,21844.0,0.030809375572239516,2.3015873015873014,53.41269841269841,61.142857142857146,711.5714285714286,20981.571428571428,0.0339141151078157,4.8526077097505675,56.47392290249433,68.5,925.2857142857143,20845.714285714286,0.04438733552631579,5.436507936507937,73.43537414965988,12600000.0
2020-06-14,18.0,672.0,22040.0,0.030490018148820328,1.4285714285714286,53.333333333333336,58.0,683.7142857142857,21173.0,0.03229180020376355,4.603174603174603,54.263038548752824,65.57142857142857,877.3571428571429,20909.0,0.041960741444217464,5.204081632653061,69.63151927437642,12600000.0
2020-06-15,19.0,473.0,18627.0,0.02539324636280668,1.507936507936508,37.53968253968254,57.57142857142857,657.2857142857143,21534.14285714286,0.030522956899010873,4.569160997732426,52.1655328798186,65.28571428571429,841.5714285714286,20809.928571428572,0.04044086099011804,5.1814058956916105,66.79138321995464,12600000.0
2020-06-16,72.0,623.0,18729.0,0.033263922259597414,5.714285714285714,49.44444444444444,54.42857142857143,632.4285714285714,21308.428571428572,0.029679737729536936,4.319727891156463,50.19274376417234,62.42857142857143,770.7857142857143,20974.071428571428,0.036749455960931356,4.954648526077098,61.17346938775511,12600000.0
2020-06-17,84.0,546.0,29987.0,0.018207890085703806,6.666666666666667,43.333333333333336,55.42857142857143,621.1428571428571,22618.0,0.027462324570822226,4.399092970521543,49.29705215419501,61.57142857142857,739.6428571428571,21368.071428571428,0.034614394640869385,4.886621315192744,58.70181405895691,12600000.0
2020-06-18,54.0,593.0,25504.0,0.023251254705144293,4.285714285714286,47.06349206349206,50.42857142857143,596.4285714285714,23072.14285714286,0.02585059286090214,4.0022675736961455,47.33560090702948,57.142857142857146,715.6428571428571,21558.285714285714,0.0331957218967848,4.53514739229025,56.79705215419501,12600000.0
2020-06-19,44.0,692.0,27171.0,0.025468330204997974,3.492063492063492,54.92063492063492,45.714285714285715,610.2857142857143,23414.571428571428,0.02606435552952374,3.6281179138321997,48.43537414965987,56.285714285714285,682.5,22148.85714285714,0.030814230982572466,4.467120181405895,54.166666666666664,12600000.0
2020-06-20,44.0,634.0,25965.0,0.024417485076063932,3.492063492063492,50.317460317460316,47.857142857142854,604.7142857142857,24003.285714285714,0.025192979532563994,3.7981859410430836,47.99319727891156,54.5,658.1428571428571,22492.428571428572,0.0292606400884107,4.325396825396825,52.233560090702944,12600000.0
2020-06-21,21.0,658.0,23816.0,0.02762848505206584,1.6666666666666667,52.22222222222222,48.285714285714285,602.7142857142857,24257.0,0.024847025011925865,3.8321995464852607,47.8344671201814,53.142857142857146,643.2142857142857,22715.0,0.028316719600012575,4.217687074829932,51.04875283446711,12600000.0
2020-06-22,24.0,462.0,18219.0,0.0253581425983863,1.9047619047619047,36.666666666666664,49.0,601.1428571428571,24198.714285714286,0.024841933750907663,3.888888888888889,47.70975056689342,53.285714285714285,629.2142857142857,22866.428571428572,0.027516946240589757,4.229024943310657,49.937641723356,12600000.0
2020-06-23,38.0,601.0,20507.0,0.029307065879943434,3.015873015873016,47.698412698412696,44.142857142857146,598.0,24452.714285714286,0.02445536282854956,3.5034013605442182,47.46031746031746,49.285714285714285,615.2142857142857,22880.571428571428,0.02688806473364801,3.91156462585034,48.82653061224489,12600000.0
2020-06-24,62.0,715.0,29331.0,0.024376939074699122,4.920634920634921,56.74603174603175,41.0,622.1428571428571,24359.0,0.025540574618944007,3.253968253968254,49.37641723356008,48.214285714285715,621.6428571428571,23488.5,0.02646583890596918,3.8265306122448983,49.336734693877546,12600000.0
2020-06-25,39.0,894.0,31686.0,0.028214353342170043,3.0952380952380953,70.95238095238095,38.857142857142854,665.1428571428571,25242.14285714286,0.02635049095899714,3.083900226757369,52.789115646258495,44.642857142857146,630.7857142857143,24157.14285714286,0.02611176818450621,3.543083900226758,50.062358276644,12600000.0
2020-06-26,39.0,857.0,30425.0,0.02816762530813476,3.0952380952380953,68.01587301587301,38.142857142857146,688.7142857142857,25707.0,0.026790924095160294,3.027210884353742,54.65986394557822,41.92857142857143,649.5,24560.785714285714,0.026444593733913817,3.327664399092971,51.54761904761905,12600000.0
2020-06-27,26.0,786.0,30237.0,0.025994642325627544,2.0634920634920637,62.38095238095238,35.57142857142857,710.4285714285714,26317.285714285714,0.026994750869879115,2.82312925170068,56.38321995464853,41.714285714285715,657.5714285714286,25160.285714285714,0.026135292581278887,3.310657596371882,52.188208616780045,12600000.0
2020-06-28,15.0,646.0,23789.0,0.027155407961662954,1.1904761904761905,51.26984126984127,34.714285714285715,708.7142857142857,26313.428571428572,0.026933559182166625,2.7551020408163267,56.24716553287981,41.5,655.7142857142857,25285.214285714286,0.025932716183653347,3.2936507936507935,52.0408163265306,12600000.0
2020-06-29,12.0,738.0,26918.0,0.027416598558585335,0.9523809523809523,58.57142857142857,33.0,748.1428571428571,27556.14285714286,0.027149766969252382,2.619047619047619,59.37641723356008,41.0,674.6428571428571,25877.428571428572,0.026070706959181192,3.253968253968254,53.543083900226755,12600000.0
2020-06-30,21.0,724.0,31069.0,0.023302970806913643,1.6666666666666667,57.46031746031746,30.571428571428573,765.7142857142857,29065.0,0.02634489199085793,2.4263038548752838,60.77097505668934,37.357142857142854,681.8571428571429,26758.85714285714,0.025481549500298968,2.96485260770975,54.1156462585034,12600000.0
2020-07-01,30.0,828.0,33090.0,0.02502266545784225,2.380952380952381,65.71428571428571,26.0,781.8571428571429,29602.0,0.02641230804868397,2.0634920634920637,62.05215419501134,33.5,702.0,26980.5,0.026018791349307832,2.6587301587301586,55.714285714285715,12600000.0
2020-07-02,36.0,869.0,30262.0,0.028715881303284646,2.857142857142857,68.96825396825396,25.571428571428573,778.2857142857143,29398.571428571428,0.026473589581612327,2.029478458049887,61.76870748299321,32.214285714285715,721.7142857142857,27320.35714285714,0.026416722224400956,2.556689342403628,57.278911564625844,12600000.0
2020-07-03,17.0,868.0,34318.0,0.025292849233638323,1.3492063492063493,68.88888888888889,22.428571428571427,779.8571428571429,29954.714285714286,0.026034537849992608,1.7800453514739227,61.89342403628118,30.285714285714285,734.2857142857143,27830.85714285714,0.02638386990801577,2.403628117913832,58.27664399092971,12600000.0
2020-07-04,10.0,862.0,33836.0,0.025475824565551485,0.7936507936507936,68.41269841269842,20.142857142857142,790.7142857142857,30468.85714285714,0.025951557093425604,1.598639455782313,62.75510204081632,27.857142857142858,750.5714285714286,28393.071428571428,0.026435020616196608,2.2108843537414966,59.569160997732425,12600000.0
2020-07-05,6.0,639.0,27235.0,0.023462456398017258,0.47619047619047616,50.714285714285715,18.857142857142858,789.7142857142857,30961.14285714286,0.025506625816691886,1.4965986394557824,62.675736961451236,26.785714285714285,749.2142857142857,28637.285714285714,0.026162196137902133,2.1258503401360542,59.46145124716553,12600000.0
2020-07-06,6.0,614.0,21134.0,0.029052711270937826,0.47619047619047616,48.73015873015873,18.0,772.0,30134.85714285714,0.02561817354368932,1.4285714285714286,61.26984126984127,25.5,760.0714285714286,28845.5,0.026349740117918862,2.0238095238095237,60.32312925170068,12600000.0
2020-07-07,37.0,587.0,26994.0,0.021745573090316366,2.9365079365079363,46.58730158730159,20.285714285714285,752.4285714285714,29552.714285714286,0.0254605571641957,1.6099773242630384,59.71655328798186,25.428571428571427,759.0714285714286,29308.85714285714,0.025899045632232092,2.018140589569161,60.243764172335595,12600000.0
2020-07-08,36.0,980.0,32742.0,0.029930975505466983,2.857142857142857,77.77777777777777,21.142857142857142,774.1428571428571,29503.0,0.026239462330707286,1.6780045351473922,61.43990929705215,23.571428571428573,778.0,29552.5,0.026326029946705017,1.8707482993197282,61.74603174603175,12600000.0
2020-07-09,20.0,1018.0,36180.0,0.028137092316196793,1.5873015873015872,80.7936507936508,18.857142857142858,795.4285714285714,30348.428571428572,0.02620987671755186,1.4965986394557824,63.12925170068028,22.214285714285715,786.8571428571429,29873.5,0.026339636897489176,1.7630385487528346,62.44897959183674,12600000.0
2020-07-10,25.0,1317.0,32987.0,0.039924818868038926,1.9841269841269842,104.52380952380952,20.0,859.5714285714286,30158.285714285714,0.028501998976827026,1.5873015873015872,68.21995464852607,21.214285714285715,819.7142857142857,30056.5,0.027272446416391986,1.6836734693877553,65.05668934240362,12600000.0
2020-07-11,23.0,1195.0,32345.0,0.036945432060596695,1.8253968253968254,94.84126984126983,21.857142857142858,907.1428571428571,29945.285714285714,0.030293344528354093,1.7346938775510206,71.99546485260771,21.0,848.9285714285714,30207.071428571428,0.028103637038630974,1.6666666666666667,67.37528344671202,12600000.0
2020-07-12,20.0,954.0,38894.0,0.024528204864503522,1.5873015873015872,75.71428571428571,23.857142857142858,952.1428571428571,31610.85714285714,0.03012075417126123,1.8934240362811792,75.56689342403628,21.357142857142858,870.9285714285714,31286.0,0.027837645318307597,1.6950113378684808,69.12131519274377,12600000.0
2020-07-13,6.0,883.0,30012.0,0.029421564707450353,0.47619047619047616,70.07936507936508,23.857142857142858,990.5714285714286,32879.142857142855,0.030127653657985524,1.8934240362811792,78.61678004535148,20.928571428571427,881.2857142857143,31507.0,0.027971108461158294,1.6609977324263037,69.94331065759638,12600000.0
2020-07-14,25.0,707.0,28446.0,0.024854109540884482,1.9841269841269842,56.111111111111114,22.142857142857142,1007.7142857142857,33086.57142857143,0.03045689662616685,1.7573696145124715,79.97732426303854,21.214285714285715,880.0714285714286,31319.64285714286,0.02809966360681909,1.6836734693877553,69.8469387755102,12600000.0
2020-07-15,8.0,1187.0,38161.0,0.031105054898980633,0.6349206349206349,94.2063492063492,18.142857142857142,1037.2857142857142,33860.71428571428,0.030633899377702774,1.439909297052154,82.32426303854875,19.642857142857142,905.7142857142857,31681.85714285714,0.028587790217925537,1.5589569160997732,71.88208616780045,12600000.0
2020-07-16,24.0,1257.0,43006.0,0.029228479747012044,1.9047619047619047,99.76190476190476,18.714285714285715,1071.4285714285713,34835.857142857145,0.030756486543011916,1.485260770975057,85.03401360544217,18.785714285714285,933.4285714285714,32592.14285714286,0.028639680904687808,1.4909297052154193,74.08163265306122,12600000.0
2020-07-17,22.0,1384.0,43692.0,0.03167627941041838,1.746031746031746,109.84126984126983,18.285714285714285,1081.0,36365.142857142855,0.029726268483162843,1.4512471655328796,85.7936507936508,19.142857142857142,970.2857142857143,33261.71428571428,0.02917124793842771,1.5192743764172334,77.00680272108845,12600000.0
2020-07-18,17.0,1276.0,46099.0,0.027679559209527322,1.3492063492063493,101.26984126984127,17.428571428571427,1092.5714285714287,38330.0,0.0285043419924714,1.3832199546485258,86.71201814058959,19.642857142857142,999.8571428571429,34137.642857142855,0.029288991833480847,1.5589569160997732,79.35374149659864,12600000.0
2020-07-19,6.0,965.0,32113.0,0.03005013545915984,0.47619047619047616,76.58730158730158,15.428571428571429,1094.142857142857,37361.28571428572,0.02928547120969376,1.2244897959183674,86.83673469387755,19.642857142857142,1023.1428571428571,34486.07142857143,0.02966829258189124,1.5589569160997732,81.20181405895691,12600000.0
2020-07-20,6.0,1173.0,34598.0,0.033903693855136134,0.47619047619047616,93.0952380952381,15.428571428571429,1135.5714285714287,38016.42857142857,0.029870544689326047,1.2244897959183674,90.124716553288,19.642857142857142,1063.0714285714287,35447.78571428572,0.029989783766465366,1.5589569160997732,84.37074829931973,12600000.0
2020-07-21,23.0,955.0,29745.0,0.03210623634224239,1.8253968253968254,75.7936507936508,15.142857142857142,1171.0,38202.0,0.030652845400764357,1.201814058956916,92.93650793650794,18.642857142857142,1089.357142857143,35644.28571428572,0.030561901326600135,1.4795918367346939,86.45691609977325,12600000.0
2020-07-22,23.0,1598.0,39633.0,0.040319935407362555,1.8253968253968254,126.82539682539682,17.285714285714285,1229.7142857142858,38412.28571428572,0.03201356708791086,1.3718820861678003,97.59637188208617,17.714285714285715,1133.5,36136.5,0.03136717723077775,1.4058956916099774,89.96031746031746,12600000.0
2020-07-23,19.0,1624.0,39706.0,0.04090061955371984,1.507936507936508,128.88888888888889,16.571428571428573,1282.142857142857,37940.857142857145,0.0337931969305611,1.3151927437641724,101.75736961451247,17.642857142857142,1176.7857142857142,36388.357142857145,0.03233962197484674,1.4002267573696143,93.39569160997732,12600000.0
2020-07-24,19.0,1532.0,44330.0,0.03455898939769907,1.507936507936508,121.58730158730158,16.142857142857142,1303.2857142857142,38032.0,0.03426813510427309,1.2811791383219955,103.43537414965985,17.214285714285715,1192.142857142857,37198.57142857143,0.032048081723568496,1.3662131519274379,94.61451247165532,12600000.0
2020-07-25,12.0,1426.0,38200.0,0.037329842931937175,0.9523809523809523,113.17460317460318,15.428571428571429,1324.7142857142858,36903.57142857143,0.03589664182715572,1.2244897959183674,105.13605442176872,16.428571428571427,1208.642857142857,37616.78571428572,0.03213041290457337,1.3038548752834467,95.92403628117913,12600000.0
2020-07-26,1.0,1541.0,40844.0,0.037728919792380765,0.07936507936507936,122.3015873015873,14.714285714285714,1407.0,38150.857142857145,0.03687990533820622,1.167800453514739,111.66666666666667,15.071428571428571,1250.5714285714287,37756.07142857143,0.033122392803428026,1.1961451247165533,99.25170068027212,12600000.0
2020-07-27,18.0,1231.0,30567.0,0.040272188961952435,1.4285714285714286,97.6984126984127,16.428571428571427,1415.2857142857142,37575.0,0.037665621138675026,1.3038548752834467,112.32426303854874,15.928571428571429,1275.4285714285713,37795.71428571428,0.03374532259893412,1.2641723356009071,101.22448979591834,12600000.0
2020-07-28,30.0,1076.0,28331.0,0.037979598319861634,2.380952380952381,85.39682539682539,17.428571428571427,1432.5714285714287,37373.0,0.03833172152547103,1.3832199546485258,113.69614512471657,16.285714285714285,1301.7857142857142,37787.5,0.03445016776144794,1.292517006802721,103.31632653061223,12600000.0
2020-07-29,14.0,1393.0,38187.0,0.03647838269568178,1.1111111111111112,110.55555555555556,16.142857142857142,1403.2857142857142,37166.42857142857,0.037756808179424596,1.2811791383219955,111.37188208616779,16.714285714285715,1316.5,37789.357142857145,0.03483785117124814,1.3265306122448979,104.48412698412699,12600000.0
2020-07-30,14.0,1772.0,41134.0,0.043078718335197164,1.1111111111111112,140.63492063492063,15.428571428571429,1424.4285714285713,37370.42857142857,0.03811646336102265,1.2244897959183674,113.04988662131518,16.0,1353.2857142857142,37655.642857142855,0.035938457336123025,1.2698412698412698,107.40362811791383,12600000.0
2020-07-31,21.0,1941.0,49782.0,0.03898999638423527,1.6666666666666667,154.04761904761904,15.714285714285714,1482.857142857143,38149.28571428572,0.03886985339549514,1.2471655328798186,117.68707482993197,15.928571428571429,1393.0714285714287,38090.642857142855,0.03657253656222282,1.2641723356009071,110.56122448979593,12600000.0
2020-08-01,8.0,1639.0,39809.0,0.04117159436308372,0.6349206349206349,130.0793650793651,15.142857142857142,1513.2857142857142,38379.142857142855,0.03942989868008665,1.201814058956916,120.10204081632652,15.285714285714286,1419.0,37641.357142857145,0.03769789688014133,1.2131519274376419,112.61904761904762,12600000.0
2020-08-02,13.0,1467.0,38945.0,0.03766850686866093,1.0317460317460319,116.42857142857143,16.857142857142858,1502.7142857142858,38107.857142857145,0.03943318775655564,1.3378684807256236,119.26303854875285,15.785714285714286,1454.857142857143,38129.357142857145,0.038155826687722806,1.2528344671201814,115.46485260770976,12600000.0
2020-08-03,10.0,1298.0,28475.0,0.045583845478489905,0.7936507936507936,103.01587301587301,15.714285714285714,1512.2857142857142,37809.0,0.03999803523726399,1.2471655328798186,120.02267573696145,16.071428571428573,1463.7857142857142,37692.0,0.03883544821940237,1.2755102040816328,116.17346938775509,12600000.0
2020-08-04,17.0,1471.0,42598.0,0.034532137659045024,1.3492063492063493,116.74603174603175,13.857142857142858,1568.7142857142858,39847.142857142855,0.039368300290395446,1.0997732426303857,124.50113378684809,15.642857142857142,1500.642857142857,38610.07142857143,0.03886661696337558,1.2414965986394557,119.0986394557823,12600000.0
2020-08-05,30.0,1759.0,46668.0,0.03769178023485043,2.380952380952381,139.6031746031746,16.142857142857142,1621.0,41058.71428571428,0.0394800477365167,1.2811791383219955,128.65079365079364,16.142857142857142,1512.142857142857,39112.57142857143,0.03866129998392917,1.2811791383219955,120.01133786848072,12600000.0
2020-08-06,19.0,1953.0,41686.0,0.046850261478673896,1.507936507936508,155.0,16.857142857142858,1646.857142857143,41137.57142857143,0.04003292089608735,1.3378684807256236,130.702947845805,16.142857142857142,1535.642857142857,39254.0,0.039120671960637315,1.2811791383219955,121.87641723356009,12600000.0
2020-08-07,21.0,2084.0,46869.0,0.04446435810450404,1.6666666666666667,165.3968253968254,16.857142857142858,1667.2857142857142,40721.42857142857,0.04094369408875636,1.3378684807256236,132.32426303854874,16.285714285714285,1575.0714285714287,39435.357142857145,0.039940589934703265,1.292517006802721,125.00566893424038,12600000.0
2020-08-08,15.0,2190.0,48016.0,0.04560979673442186,1.1904761904761905,173.8095238095238,17.857142857142858,1746.0,41893.857142857145,0.04167675451907371,1.4172335600907031,138.57142857142858,16.5,1629.642857142857,40136.5,0.04060251534495676,1.3095238095238095,129.33673469387756,12600000.0
2020-08-09,8.0,1382.0,41354.0,0.03341877448372588,0.6349206349206349,109.68253968253968,17.142857142857142,1733.857142857143,42238.0,0.041049697970006696,1.3605442176870748,137.6077097505669,17.0,1618.2857142857142,40172.92857142857,0.040282990855604606,1.3492063492063493,128.43537414965985,12600000.0
2020-08-10,1.0,1319.0,32353.0,0.040769016783605845,0.07936507936507936,104.68253968253968,15.857142857142858,1736.857142857143,42792.0,0.0405883609753492,1.2585034013605443,137.84580498866214,15.785714285714286,1624.5714285714287,40300.5,0.040311445976388104,1.2528344671201814,128.9342403628118,12600000.0
2020-08-11,19.0,1549.0,41362.0,0.03744983318021372,1.507936507936508,122.93650793650794,16.142857142857142,1748.0,42615.42857142857,0.04101800823310136,1.2811791383219955,138.73015873015873,15.0,1658.357142857143,41231.28571428572,0.04022084478152859,1.1904761904761905,131.6156462585034,12600000.0
