date,count,tested,percentage,Unknown tested,Unknown count,Unknown percentage,<20 tested,<20 count,<20 percentage,20-39 tested,20-39 count,20-39 percentage,30-39 tested,30-39 count,30-39 percentage,40-49 tested,40-49 count,40-49 percentage,50-59 tested,50-59 count,50-59 percentage,60-69 tested,60-69 count,60-69 percentage,70-79 tested,70-79 count,70-79 percentage,80+ tested,80+ count,80+ percentage
04-19,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
04-20,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
04-21,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
04-22,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
04-23,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
04-24,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
04-25,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
04-26,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
04-27,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
04-28,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
04-29,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
04-30,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
05-01,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
05-02,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
05-03,4.357142857142857,37.285714285714285,0.11685823754789271,0.0,0.0,,1.5,0.0,0.0,4.0,0.42857142857142855,0.10714285714285714,5.214285714285714,0.2857142857142857,0.0547945205479452,4.0,0.8571428571428572,0.2142857142857143,5.071428571428571,0.8571428571428572,0.16901408450704228,4.357142857142858,0.7142857142857142,0.16393442622950816,2.8571428571428577,1.0,0.3499999999999999,1.5,0.5,0.3333333333333333
05-04,4.357142857142857,37.285714285714285,0.11685823754789271,0.0,0.0,,1.5,0.0,0.0,4.0,0.42857142857142855,0.10714285714285714,5.214285714285714,0.2857142857142857,0.0547945205479452,4.0,0.8571428571428572,0.2142857142857143,5.071428571428571,0.8571428571428572,0.16901408450704228,4.357142857142858,0.7142857142857142,0.16393442622950816,2.8571428571428577,1.0,0.3499999999999999,1.5,0.5,0.3333333333333333
05-05,4.357142857142857,37.285714285714285,0.11685823754789271,0.0,0.0,,1.5,0.0,0.0,4.0,0.42857142857142855,0.10714285714285714,5.214285714285714,0.2857142857142857,0.0547945205479452,4.0,0.8571428571428572,0.2142857142857143,5.071428571428571,0.8571428571428572,0.16901408450704228,4.357142857142858,0.7142857142857142,0.16393442622950816,2.8571428571428577,1.0,0.3499999999999999,1.5,0.5,0.3333333333333333
05-06,5.285714285714286,52.00000000000001,0.10164835164835163,0.0,0.0,,2.5,0.0,0.0,6.214285714285714,0.6428571428571429,0.10344827586206898,7.7142857142857135,0.8571428571428571,0.11111111111111112,6.428571428571429,1.0714285714285714,0.16666666666666666,7.571428571428571,0.7857142857142857,0.10377358490566038,6.571428571428571,0.8571428571428572,0.13043478260869568,4.2142857142857135,1.0,0.23728813559322037,2.0,0.5714285714285714,0.2857142857142857
05-07,5.571428571428571,55.42857142857143,0.10051546391752576,0.0,0.0,,2.928571428571429,0.0,0.0,6.785714285714285,1.0714285714285714,0.15789473684210528,8.142857142857142,0.9285714285714285,0.11403508771929824,6.571428571428571,1.0714285714285714,0.16304347826086957,8.142857142857142,0.8571428571428571,0.10526315789473684,7.0,0.8571428571428572,0.12244897959183675,4.785714285714286,1.0714285714285714,0.22388059701492538,2.2857142857142856,0.5714285714285714,0.25
05-08,4.0,44.14285714285714,0.09061488673139159,0.0,0.0,,2.428571428571429,0.0,0.0,6.571428571428571,1.0714285714285714,0.16304347826086957,7.428571428571429,0.7142857142857143,0.09615384615384616,6.857142857142858,0.7857142857142857,0.11458333333333333,7.357142857142857,0.6428571428571428,0.08737864077669903,6.857142857142858,0.7142857142857142,0.10416666666666664,5.071428571428571,0.4285714285714286,0.08450704225352114,2.2857142857142856,0.35714285714285715,0.15625
05-09,4.0,44.14285714285714,0.09061488673139159,0.0,0.0,,2.428571428571429,0.0,0.0,6.571428571428571,1.0714285714285714,0.16304347826086957,7.428571428571429,0.7142857142857143,0.09615384615384616,6.857142857142858,0.7857142857142857,0.11458333333333333,7.357142857142857,0.6428571428571428,0.08737864077669903,6.857142857142858,0.7142857142857142,0.10416666666666664,5.071428571428571,0.4285714285714286,0.08450704225352114,2.2857142857142856,0.35714285714285715,0.15625
05-10,4.0,44.14285714285714,0.09061488673139159,0.0,0.0,,2.428571428571429,0.0,0.0,6.571428571428571,1.0714285714285714,0.16304347826086957,7.428571428571429,0.7142857142857143,0.09615384615384616,6.857142857142858,0.7857142857142857,0.11458333333333333,7.357142857142857,0.6428571428571428,0.08737864077669903,6.857142857142858,0.7142857142857142,0.10416666666666664,5.071428571428571,0.4285714285714286,0.08450704225352114,2.2857142857142856,0.35714285714285715,0.15625
05-11,4.357142857142858,46.0,0.09472049689440995,0.0,0.0,,3.428571428571429,0.0,0.0,6.571428571428571,1.2857142857142856,0.19565217391304346,7.071428571428571,0.9285714285714286,0.13131313131313133,7.714285714285715,0.7857142857142857,0.10185185185185183,8.0,0.8571428571428571,0.10714285714285714,6.7857142857142865,0.5714285714285714,0.08421052631578946,4.571428571428571,0.35714285714285715,0.078125,2.4285714285714284,0.5,0.2058823529411765
05-12,4.357142857142858,46.0,0.09472049689440995,0.0,0.0,,3.428571428571429,0.0,0.0,6.571428571428571,1.2857142857142856,0.19565217391304346,7.071428571428571,0.9285714285714286,0.13131313131313133,7.714285714285715,0.7857142857142857,0.10185185185185183,8.0,0.8571428571428571,0.10714285714285714,6.7857142857142865,0.5714285714285714,0.08421052631578946,4.571428571428571,0.35714285714285715,0.078125,2.4285714285714284,0.5,0.2058823529411765
05-13,3.5,37.857142857142854,0.09245283018867925,0.0,0.0,,3.2142857142857144,0.0,0.0,5.0,1.2857142857142856,0.2571428571428571,5.5,0.8571428571428572,0.15584415584415587,6.142857142857142,0.5714285714285714,0.09302325581395349,6.5,0.4285714285714286,0.06593406593406594,5.785714285714286,0.5714285714285714,0.09876543209876543,3.928571428571429,0.21428571428571427,0.054545454545454536,2.0,0.35714285714285715,0.17857142857142858
05-14,3.2142857142857144,32.78571428571429,0.0980392156862745,0.0,0.0,,2.928571428571429,0.0,0.0,4.285714285714286,0.8571428571428571,0.19999999999999998,4.428571428571428,0.9285714285714286,0.20967741935483875,4.857142857142858,0.5,0.10294117647058823,5.928571428571429,0.35714285714285715,0.060240963855421686,5.357142857142858,0.5714285714285714,0.10666666666666665,3.5,0.21428571428571427,0.061224489795918366,1.7142857142857142,0.21428571428571427,0.125
05-15,3.2142857142857144,32.78571428571429,0.0980392156862745,0.0,0.0,,2.928571428571429,0.0,0.0,4.285714285714286,0.8571428571428571,0.19999999999999998,4.428571428571428,0.9285714285714286,0.20967741935483875,4.857142857142858,0.5,0.10294117647058823,5.928571428571429,0.35714285714285715,0.060240963855421686,5.357142857142858,0.5714285714285714,0.10666666666666665,3.5,0.21428571428571427,0.061224489795918366,1.7142857142857142,0.21428571428571427,0.125
05-16,4.571428571428571,60.214285714285715,0.07591933570581257,0.0,0.0,,5.357142857142858,0.0,0.0,7.571428571428571,1.2142857142857144,0.16037735849056606,8.785714285714286,1.5714285714285714,0.17886178861788615,8.785714285714285,0.8571428571428572,0.09756097560975611,9.428571428571429,0.9285714285714285,0.09848484848484848,8.0,0.21428571428571427,0.026785714285714284,6.2142857142857135,0.21428571428571427,0.034482758620689655,6.357142857142857,0.35714285714285715,0.05617977528089888
05-17,4.571428571428571,60.214285714285715,0.07591933570581257,0.0,0.0,,5.357142857142858,0.0,0.0,7.571428571428571,1.2142857142857144,0.16037735849056606,8.785714285714286,1.5714285714285714,0.17886178861788615,8.785714285714285,0.8571428571428572,0.09756097560975611,9.428571428571429,0.9285714285714285,0.09848484848484848,8.0,0.21428571428571427,0.026785714285714284,6.2142857142857135,0.21428571428571427,0.034482758620689655,6.357142857142857,0.35714285714285715,0.05617977528089888
05-18,5.071428571428571,66.78571428571428,0.07593582887700535,0.0,0.0,,5.642857142857143,0.0,0.0,8.714285714285715,1.5714285714285716,0.18032786885245902,9.642857142857142,1.5714285714285714,0.16296296296296298,9.928571428571429,0.8571428571428572,0.08633093525179857,10.857142857142856,1.1428571428571428,0.10526315789473685,8.642857142857142,0.21428571428571427,0.024793388429752067,7.0,0.14285714285714285,0.02040816326530612,6.642857142857143,0.2857142857142857,0.04301075268817204
05-19,5.071428571428571,66.78571428571428,0.07593582887700535,0.0,0.0,,5.642857142857143,0.0,0.0,8.714285714285715,1.5714285714285716,0.18032786885245902,9.642857142857142,1.5714285714285714,0.16296296296296298,9.928571428571429,0.8571428571428572,0.08633093525179857,10.857142857142856,1.1428571428571428,0.10526315789473685,8.642857142857142,0.21428571428571427,0.024793388429752067,7.0,0.14285714285714285,0.02040816326530612,6.642857142857143,0.2857142857142857,0.04301075268817204
05-20,4.142857142857142,52.07142857142857,0.07956104252400548,0.0,0.0,,4.642857142857142,0.0,0.0,6.5,1.3571428571428572,0.2087912087912088,7.142857142857142,0.9999999999999999,0.13999999999999999,7.5,0.6428571428571428,0.0857142857142857,8.357142857142856,1.2142857142857144,0.14529914529914534,6.428571428571429,0.07142857142857142,0.01111111111111111,5.642857142857143,0.14285714285714285,0.025316455696202528,6.142857142857142,0.21428571428571427,0.03488372093023256
05-21,3.8571428571428568,48.642857142857146,0.07929515418502202,0.0,0.0,,4.214285714285714,0.0,0.0,5.928571428571429,0.9285714285714286,0.1566265060240964,6.714285714285714,0.9285714285714285,0.1382978723404255,7.357142857142858,0.6428571428571428,0.08737864077669902,7.7857142857142865,1.1428571428571428,0.14678899082568805,6.0,0.07142857142857142,0.011904761904761904,5.071428571428571,0.07142857142857142,0.014084507042253521,5.857142857142857,0.21428571428571427,0.036585365853658534
05-22,5.071428571428571,82.35714285714286,0.06157849089332176,0.0,0.0,,5.857142857142858,0.0,0.0,9.357142857142858,0.8571428571428572,0.0916030534351145,9.857142857142858,1.0714285714285714,0.10869565217391304,10.5,0.8571428571428572,0.0816326530612245,13.214285714285714,1.5714285714285714,0.11891891891891893,9.357142857142856,0.21428571428571427,0.02290076335877863,9.357142857142856,0.07142857142857142,0.0076335877862595426,15.142857142857144,0.35714285714285715,0.023584905660377357
05-23,5.071428571428571,82.35714285714286,0.06157849089332176,0.0,0.0,,5.857142857142858,0.0,0.0,9.357142857142858,0.8571428571428572,0.0916030534351145,9.857142857142858,1.0714285714285714,0.10869565217391304,10.5,0.8571428571428572,0.0816326530612245,13.214285714285714,1.5714285714285714,0.11891891891891893,9.357142857142856,0.21428571428571427,0.02290076335877863,9.357142857142856,0.07142857142857142,0.0076335877862595426,15.142857142857144,0.35714285714285715,0.023584905660377357
05-24,5.071428571428571,82.35714285714286,0.06157849089332176,0.0,0.0,,5.857142857142858,0.0,0.0,9.357142857142858,0.8571428571428572,0.0916030534351145,9.857142857142858,1.0714285714285714,0.10869565217391304,10.5,0.8571428571428572,0.0816326530612245,13.214285714285714,1.5714285714285714,0.11891891891891893,9.357142857142856,0.21428571428571427,0.02290076335877863,9.357142857142856,0.07142857142857142,0.0076335877862595426,15.142857142857144,0.35714285714285715,0.023584905660377357
05-25,4.857142857142857,85.64285714285714,0.0567139282735613,0.0,0.0,,5.857142857142857,0.42857142857142855,0.07317073170731707,10.142857142857142,0.7857142857142858,0.07746478873239437,11.214285714285714,0.9285714285714286,0.08280254777070065,10.5,0.8571428571428572,0.0816326530612245,13.5,1.5,0.1111111111111111,9.571428571428571,0.21428571428571427,0.022388059701492536,9.714285714285715,0.14285714285714285,0.014705882352941175,15.214285714285714,0.2857142857142857,0.018779342723004695
05-26,4.857142857142857,85.64285714285714,0.0567139282735613,0.0,0.0,,5.857142857142857,0.42857142857142855,0.07317073170731707,10.142857142857142,0.7857142857142858,0.07746478873239437,11.214285714285714,0.9285714285714286,0.08280254777070065,10.5,0.8571428571428572,0.0816326530612245,13.5,1.5,0.1111111111111111,9.571428571428571,0.21428571428571427,0.022388059701492536,9.714285714285715,0.14285714285714285,0.014705882352941175,15.214285714285714,0.2857142857142857,0.018779342723004695
05-27,4.857142857142857,85.64285714285714,0.0567139282735613,0.0,0.0,,5.857142857142857,0.42857142857142855,0.07317073170731707,10.142857142857142,0.7857142857142858,0.07746478873239437,11.214285714285714,0.9285714285714286,0.08280254777070065,10.5,0.8571428571428572,0.0816326530612245,13.5,1.5,0.1111111111111111,9.571428571428571,0.21428571428571427,0.022388059701492536,9.714285714285715,0.14285714285714285,0.014705882352941175,15.214285714285714,0.2857142857142857,0.018779342723004695
05-28,4.857142857142857,85.64285714285714,0.0567139282735613,0.0,0.0,,5.857142857142857,0.42857142857142855,0.07317073170731707,10.142857142857142,0.7857142857142858,0.07746478873239437,11.214285714285714,0.9285714285714286,0.08280254777070065,10.5,0.8571428571428572,0.0816326530612245,13.5,1.5,0.1111111111111111,9.571428571428571,0.21428571428571427,0.022388059701492536,9.714285714285715,0.14285714285714285,0.014705882352941175,15.214285714285714,0.2857142857142857,0.018779342723004695
05-29,5.357142857142857,102.07142857142857,0.052484254723582924,0.0,0.0,,7.142857142857142,0.42857142857142855,0.06,12.142857142857142,1.0,0.08235294117647059,13.142857142857142,0.9285714285714286,0.07065217391304349,12.642857142857142,0.8571428571428572,0.06779661016949154,16.071428571428573,1.5714285714285712,0.09777777777777776,12.5,0.42857142857142855,0.03428571428571428,12.357142857142858,0.14285714285714285,0.011560693641618497,16.142857142857146,0.2857142857142857,0.017699115044247784
05-30,3.0,71.21428571428572,0.04212637913741223,0.0,0.0,,4.5,0.42857142857142855,0.09523809523809523,8.357142857142858,0.6428571428571429,0.07692307692307693,8.5,0.21428571428571427,0.025210084033613443,8.642857142857142,0.4285714285714286,0.04958677685950414,12.071428571428571,0.8571428571428571,0.07100591715976332,8.785714285714285,0.3571428571428571,0.04065040650406504,9.0,0.0,0.0,11.357142857142856,0.14285714285714285,0.012578616352201259
05-31,3.2857142857142856,79.71428571428571,0.04121863799283154,0.0,0.0,,4.857142857142857,0.42857142857142855,0.08823529411764706,9.142857142857142,0.7857142857142858,0.08593750000000001,9.571428571428571,0.21428571428571427,0.022388059701492536,9.5,0.4285714285714286,0.04511278195488722,14.07142857142857,0.9285714285714285,0.06598984771573604,10.285714285714285,0.3571428571428571,0.034722222222222224,10.142857142857144,0.07142857142857142,0.007042253521126759,12.142857142857142,0.14285714285714285,0.011764705882352941
06-01,2.785714285714286,78.14285714285714,0.03564899451553931,0.0,0.0,,4.928571428571429,0.42857142857142855,0.08695652173913043,8.285714285714286,0.4285714285714286,0.05172413793103448,9.285714285714286,0.21428571428571427,0.023076923076923075,9.428571428571429,0.4285714285714286,0.045454545454545456,13.5,0.7142857142857143,0.052910052910052914,10.928571428571429,0.3571428571428571,0.0326797385620915,9.785714285714286,0.14285714285714285,0.0145985401459854,11.999999999999998,0.21428571428571427,0.01785714285714286
06-02,2.785714285714286,78.14285714285714,0.03564899451553931,0.0,0.0,,4.928571428571429,0.42857142857142855,0.08695652173913043,8.285714285714286,0.4285714285714286,0.05172413793103448,9.285714285714286,0.21428571428571427,0.023076923076923075,9.428571428571429,0.4285714285714286,0.045454545454545456,13.5,0.7142857142857143,0.052910052910052914,10.928571428571429,0.3571428571428571,0.0326797385620915,9.785714285714286,0.14285714285714285,0.0145985401459854,11.999999999999998,0.21428571428571427,0.01785714285714286
06-03,3.071428571428571,88.14285714285714,0.03484602917341977,0.0,0.0,,5.357142857142858,0.42857142857142855,0.07999999999999999,9.142857142857142,0.5,0.0546875,10.642857142857142,0.21428571428571427,0.020134228187919462,11.357142857142856,0.4285714285714286,0.03773584905660378,14.857142857142858,0.7142857142857143,0.04807692307692308,12.928571428571427,0.3571428571428571,0.027624309392265192,11.142857142857142,0.14285714285714285,0.01282051282051282,12.714285714285714,0.2857142857142857,0.02247191011235955
06-04,3.071428571428571,88.14285714285714,0.03484602917341977,0.0,0.0,,5.357142857142858,0.42857142857142855,0.07999999999999999,9.142857142857142,0.5,0.0546875,10.642857142857142,0.21428571428571427,0.020134228187919462,11.357142857142856,0.4285714285714286,0.03773584905660378,14.857142857142858,0.7142857142857143,0.04807692307692308,12.928571428571427,0.3571428571428571,0.027624309392265192,11.142857142857142,0.14285714285714285,0.01282051282051282,12.714285714285714,0.2857142857142857,0.02247191011235955
06-05,1.8571428571428572,54.42857142857143,0.03412073490813648,0.0,0.0,,3.7142857142857144,0.42857142857142855,0.11538461538461538,5.714285714285714,0.5714285714285714,0.09999999999999999,7.5,0.07142857142857142,0.009523809523809523,8.214285714285715,0.21428571428571427,0.026086956521739126,9.428571428571429,0.2857142857142857,0.0303030303030303,9.571428571428571,0.21428571428571427,0.022388059701492536,6.857142857142857,0.14285714285714285,0.020833333333333332,3.428571428571429,0.14285714285714285,0.041666666666666664
06-06,1.8571428571428572,54.42857142857143,0.03412073490813648,0.0,0.0,,3.7142857142857144,0.42857142857142855,0.11538461538461538,5.714285714285714,0.5714285714285714,0.09999999999999999,7.5,0.07142857142857142,0.009523809523809523,8.214285714285715,0.21428571428571427,0.026086956521739126,9.428571428571429,0.2857142857142857,0.0303030303030303,9.571428571428571,0.21428571428571427,0.022388059701492536,6.857142857142857,0.14285714285714285,0.020833333333333332,3.428571428571429,0.14285714285714285,0.041666666666666664
06-07,1.8571428571428572,54.42857142857143,0.03412073490813648,0.0,0.0,,3.7142857142857144,0.42857142857142855,0.11538461538461538,5.714285714285714,0.5714285714285714,0.09999999999999999,7.5,0.07142857142857142,0.009523809523809523,8.214285714285715,0.21428571428571427,0.026086956521739126,9.428571428571429,0.2857142857142857,0.0303030303030303,9.571428571428571,0.21428571428571427,0.022388059701492536,6.857142857142857,0.14285714285714285,0.020833333333333332,3.428571428571429,0.14285714285714285,0.041666666666666664
06-08,1.5714285714285712,66.92857142857143,0.023479188900747062,0.0,0.0,,4.5,0.07142857142857142,0.015873015873015872,7.214285714285714,0.42857142857142855,0.0594059405940594,9.214285714285715,0.14285714285714285,0.015503875968992246,9.642857142857142,0.07142857142857142,0.007407407407407408,11.571428571428571,0.3571428571428571,0.030864197530864196,11.785714285714285,0.21428571428571427,0.01818181818181818,9.071428571428571,0.07142857142857142,0.007874015748031496,3.928571428571429,0.07142857142857142,0.01818181818181818
06-09,1.5714285714285712,66.92857142857143,0.023479188900747062,0.0,0.0,,4.5,0.07142857142857142,0.015873015873015872,7.214285714285714,0.42857142857142855,0.0594059405940594,9.214285714285715,0.14285714285714285,0.015503875968992246,9.642857142857142,0.07142857142857142,0.007407407407407408,11.571428571428571,0.3571428571428571,0.030864197530864196,11.785714285714285,0.21428571428571427,0.01818181818181818,9.071428571428571,0.07142857142857142,0.007874015748031496,3.928571428571429,0.07142857142857142,0.01818181818181818
06-10,1.857142857142857,77.14285714285714,0.024074074074074074,0.0,0.0,,4.928571428571429,0.07142857142857142,0.014492753623188404,8.571428571428571,0.42857142857142855,0.049999999999999996,10.714285714285715,0.14285714285714285,0.01333333333333333,10.928571428571429,0.14285714285714285,0.0130718954248366,13.785714285714285,0.3571428571428571,0.025906735751295335,13.214285714285715,0.3571428571428571,0.02702702702702702,10.571428571428573,0.07142857142857142,0.006756756756756755,4.428571428571428,0.14285714285714285,0.03225806451612904
06-11,1.857142857142857,77.14285714285714,0.024074074074074074,0.0,0.0,,4.928571428571429,0.07142857142857142,0.014492753623188404,8.571428571428571,0.42857142857142855,0.049999999999999996,10.714285714285715,0.14285714285714285,0.01333333333333333,10.928571428571429,0.14285714285714285,0.0130718954248366,13.785714285714285,0.3571428571428571,0.025906735751295335,13.214285714285715,0.3571428571428571,0.02702702702702702,10.571428571428573,0.07142857142857142,0.006756756756756755,4.428571428571428,0.14285714285714285,0.03225806451612904
