date,count,tested,percentage,Unknown tested,Unknown count,Unknown percentage,<20 tested,<20 count,<20 percentage,20-39 tested,20-39 count,20-39 percentage,30-39 tested,30-39 count,30-39 percentage,40-49 tested,40-49 count,40-49 percentage,50-59 tested,50-59 count,50-59 percentage,60-69 tested,60-69 count,60-69 percentage,70-79 tested,70-79 count,70-79 percentage,80+ tested,80+ count,80+ percentage
07-24,3.928571428571429,191.92857142857144,0.02046892445106066,0.0,0.0,,32.57142857142857,0.7857142857142857,0.024122807017543862,25.07142857142857,1.2142857142857142,0.04843304843304843,27.28571428571429,0.9285714285714285,0.03403141361256544,33.21428571428571,0.5,0.015053763440860218,30.785714285714285,0.2857142857142857,0.009280742459396751,20.785714285714285,0.2857142857142857,0.013745704467353952,14.499999999999998,0.0,0.0,7.642857142857143,0.14285714285714285,0.018691588785046728
07-25,3.928571428571429,191.92857142857144,0.02046892445106066,0.0,0.0,,32.57142857142857,0.7857142857142857,0.024122807017543862,25.07142857142857,1.2142857142857142,0.04843304843304843,27.28571428571429,0.9285714285714285,0.03403141361256544,33.21428571428571,0.5,0.015053763440860218,30.785714285714285,0.2857142857142857,0.009280742459396751,20.785714285714285,0.2857142857142857,0.013745704467353952,14.499999999999998,0.0,0.0,7.642857142857143,0.14285714285714285,0.018691588785046728
07-26,3.928571428571429,191.92857142857144,0.02046892445106066,0.0,0.0,,32.57142857142857,0.7857142857142857,0.024122807017543862,25.07142857142857,1.2142857142857142,0.04843304843304843,27.28571428571429,0.9285714285714285,0.03403141361256544,33.21428571428571,0.5,0.015053763440860218,30.785714285714285,0.2857142857142857,0.009280742459396751,20.785714285714285,0.2857142857142857,0.013745704467353952,14.499999999999998,0.0,0.0,7.642857142857143,0.14285714285714285,0.018691588785046728
07-27,3.142857142857143,137.07142857142856,0.02292860865033872,0.0,0.0,,23.785714285714285,0.5714285714285714,0.024024024024024024,17.5,0.9285714285714286,0.05306122448979592,20.714285714285715,0.7142857142857143,0.034482758620689655,23.142857142857142,0.5,0.021604938271604937,22.42857142857143,0.2857142857142857,0.012738853503184712,14.857142857142858,0.14285714285714285,0.009615384615384614,9.428571428571429,0.0,0.0,5.214285714285714,0.14285714285714285,0.0273972602739726
07-28,3.142857142857143,132.14285714285714,0.023783783783783784,0.0,0.0,,23.0,0.5714285714285714,0.024844720496894408,16.92857142857143,0.9285714285714286,0.05485232067510548,19.785714285714285,0.7142857142857143,0.036101083032490974,22.785714285714285,0.5,0.0219435736677116,21.42857142857143,0.2857142857142857,0.01333333333333333,14.214285714285715,0.14285714285714285,0.010050251256281405,8.928571428571429,0.0,0.0,5.071428571428571,0.14285714285714285,0.028169014084507043
07-29,3.0,119.28571428571428,0.025149700598802397,0.0,0.0,,21.428571428571427,0.5714285714285714,0.02666666666666667,15.285714285714285,0.9285714285714286,0.060747663551401876,18.285714285714285,0.6428571428571428,0.03515625,20.285714285714285,0.5,0.024647887323943664,19.0,0.2857142857142857,0.015037593984962405,12.428571428571427,0.14285714285714285,0.01149425287356322,8.285714285714286,0.0,0.0,4.285714285714286,0.14285714285714285,0.03333333333333333
07-30,4.5,179.21428571428572,0.025109605420486247,0.0,0.0,,31.285714285714285,0.7857142857142857,0.02511415525114155,27.357142857142858,1.4285714285714286,0.05221932114882506,25.92857142857143,0.9285714285714286,0.03581267217630854,29.0,0.8571428571428572,0.02955665024630542,26.285714285714285,0.3571428571428571,0.013586956521739128,19.357142857142854,0.35714285714285715,0.018450184501845022,13.499999999999998,0.0,0.0,6.5,0.07142857142857142,0.010989010989010988
07-31,4.357142857142857,181.64285714285714,0.023987416437278804,0.0,0.0,,31.35714285714286,0.7857142857142857,0.02505694760820045,28.571428571428573,1.4285714285714286,0.049999999999999996,26.5,0.8571428571428572,0.03234501347708895,29.92857142857143,0.8571428571428572,0.028639618138424822,26.35714285714286,0.3571428571428571,0.01355013550135501,19.07142857142857,0.35714285714285715,0.01872659176029963,13.714285714285715,0.0,0.0,6.142857142857143,0.07142857142857142,0.011627906976744184
08-01,4.357142857142857,181.64285714285714,0.023987416437278804,0.0,0.0,,31.35714285714286,0.7857142857142857,0.02505694760820045,28.571428571428573,1.4285714285714286,0.049999999999999996,26.5,0.8571428571428572,0.03234501347708895,29.92857142857143,0.8571428571428572,0.028639618138424822,26.35714285714286,0.3571428571428571,0.01355013550135501,19.07142857142857,0.35714285714285715,0.01872659176029963,13.714285714285715,0.0,0.0,6.142857142857143,0.07142857142857142,0.011627906976744184
08-02,4.357142857142857,181.64285714285714,0.023987416437278804,0.0,0.0,,31.35714285714286,0.7857142857142857,0.02505694760820045,28.571428571428573,1.4285714285714286,0.049999999999999996,26.5,0.8571428571428572,0.03234501347708895,29.92857142857143,0.8571428571428572,0.028639618138424822,26.35714285714286,0.3571428571428571,0.01355013550135501,19.07142857142857,0.35714285714285715,0.01872659176029963,13.714285714285715,0.0,0.0,6.142857142857143,0.07142857142857142,0.011627906976744184
08-03,3.285714285714286,139.07142857142856,0.023626091422701598,0.0,0.0,,24.07142857142857,0.6428571428571428,0.026706231454005934,21.714285714285715,0.7857142857142857,0.036184210526315784,20.142857142857146,0.7857142857142858,0.03900709219858156,23.214285714285715,0.7857142857142858,0.03384615384615385,19.714285714285715,0.21428571428571427,0.010869565217391304,14.642857142857142,0.35714285714285715,0.024390243902439025,11.214285714285715,0.0,0.0,4.357142857142857,0.07142857142857142,0.01639344262295082
08-04,3.285714285714286,139.07142857142856,0.023626091422701598,0.0,0.0,,24.07142857142857,0.6428571428571428,0.026706231454005934,21.714285714285715,0.7857142857142857,0.036184210526315784,20.142857142857146,0.7857142857142858,0.03900709219858156,23.214285714285715,0.7857142857142858,0.03384615384615385,19.714285714285715,0.21428571428571427,0.010869565217391304,14.642857142857142,0.35714285714285715,0.024390243902439025,11.214285714285715,0.0,0.0,4.357142857142857,0.07142857142857142,0.01639344262295082
08-05,2.5714285714285716,118.21428571428572,0.02175226586102719,0.0,0.0,,20.0,0.6428571428571428,0.03214285714285714,19.285714285714285,0.6428571428571429,0.03333333333333334,17.07142857142857,0.5,0.029288702928870296,18.92857142857143,0.6428571428571428,0.03396226415094339,16.5,0.14285714285714285,0.008658008658008658,12.785714285714285,0.2857142857142857,0.0223463687150838,9.642857142857142,0.0,0.0,4.0,0.07142857142857142,0.017857142857142856
08-06,2.5714285714285716,118.21428571428572,0.02175226586102719,0.0,0.0,,20.0,0.6428571428571428,0.03214285714285714,19.285714285714285,0.6428571428571429,0.03333333333333334,17.07142857142857,0.5,0.029288702928870296,18.92857142857143,0.6428571428571428,0.03396226415094339,16.5,0.14285714285714285,0.008658008658008658,12.785714285714285,0.2857142857142857,0.0223463687150838,9.642857142857142,0.0,0.0,4.0,0.07142857142857142,0.017857142857142856
08-07,2.0,88.78571428571428,0.022526146419951733,0.0,0.0,,14.642857142857142,0.21428571428571427,0.014634146341463414,15.928571428571429,0.5714285714285714,0.03587443946188341,12.5,0.2857142857142857,0.022857142857142857,13.714285714285715,0.5,0.03645833333333333,12.285714285714285,0.14285714285714285,0.011627906976744186,9.428571428571429,0.21428571428571427,0.022727272727272724,7.285714285714286,0.0,0.0,3.0,0.07142857142857142,0.023809523809523808
08-08,2.0,88.78571428571428,0.022526146419951733,0.0,0.0,,14.642857142857142,0.21428571428571427,0.014634146341463414,15.928571428571429,0.5714285714285714,0.03587443946188341,12.5,0.2857142857142857,0.022857142857142857,13.714285714285715,0.5,0.03645833333333333,12.285714285714285,0.14285714285714285,0.011627906976744186,9.428571428571429,0.21428571428571427,0.022727272727272724,7.285714285714286,0.0,0.0,3.0,0.07142857142857142,0.023809523809523808
08-09,2.0,88.78571428571428,0.022526146419951733,0.0,0.0,,14.642857142857142,0.21428571428571427,0.014634146341463414,15.928571428571429,0.5714285714285714,0.03587443946188341,12.5,0.2857142857142857,0.022857142857142857,13.714285714285715,0.5,0.03645833333333333,12.285714285714285,0.14285714285714285,0.011627906976744186,9.428571428571429,0.21428571428571427,0.022727272727272724,7.285714285714286,0.0,0.0,3.0,0.07142857142857142,0.023809523809523808
08-10,5.642857142857142,223.42857142857144,0.025255754475703322,0.0,0.0,,40.285714285714285,1.1428571428571428,0.028368794326241134,34.85714285714286,1.2857142857142856,0.03688524590163934,32.42857142857143,0.9285714285714285,0.028634361233480173,39.57142857142857,1.0714285714285714,0.02707581227436823,29.57142857142857,0.5,0.016908212560386476,23.785714285714285,0.42857142857142855,0.018018018018018018,16.857142857142858,0.14285714285714285,0.00847457627118644,6.071428571428571,0.07142857142857142,0.011764705882352941
08-11,5.642857142857143,236.21428571428572,0.02388872089507106,0.0,0.0,,42.285714285714285,1.1428571428571428,0.027027027027027025,36.5,1.2857142857142856,0.03522504892367906,34.642857142857146,0.9285714285714285,0.0268041237113402,42.07142857142857,1.1428571428571428,0.027164685908319185,31.357142857142854,0.5,0.015945330296127564,25.357142857142854,0.3571428571428571,0.014084507042253521,17.42857142857143,0.14285714285714285,0.008196721311475409,6.571428571428571,0.07142857142857142,0.010869565217391304
08-12,5.928571428571429,248.07142857142858,0.023898646703138498,0.0,0.0,,44.64285714285714,1.2142857142857142,0.027200000000000002,38.357142857142854,1.4285714285714286,0.037243947858473,36.214285714285715,0.9285714285714285,0.025641025641025637,43.64285714285714,1.1428571428571428,0.02618657937806874,33.14285714285714,0.5,0.015086206896551727,26.785714285714285,0.42857142857142855,0.016,18.214285714285715,0.14285714285714285,0.00784313725490196,7.071428571428571,0.07142857142857142,0.0101010101010101
08-13,4.071428571428571,189.35714285714286,0.021501320256506976,0.0,0.0,,35.07142857142857,1.0,0.028513238289205704,26.5,1.0,0.03773584905660377,28.57142857142857,0.5714285714285714,0.02,35.57142857142857,0.6428571428571428,0.018072289156626505,25.571428571428573,0.3571428571428571,0.013966480446927372,19.785714285714285,0.21428571428571427,0.010830324909747292,13.642857142857142,0.21428571428571427,0.015706806282722512,4.571428571428571,0.0,0.0
08-14,4.642857142857142,187.35714285714286,0.02478078536027449,0.0,0.0,,35.5,1.1428571428571428,0.03219315895372233,26.571428571428573,1.0714285714285714,0.04032258064516129,27.642857142857146,0.6428571428571428,0.02325581395348837,34.42857142857143,0.7857142857142857,0.022821576763485476,25.28571428571429,0.42857142857142855,0.016949152542372878,19.92857142857143,0.21428571428571427,0.01075268817204301,13.214285714285714,0.2857142857142857,0.021621621621621623,4.714285714285714,0.0,0.0
08-15,4.642857142857142,202.5,0.02292768959435626,0.0,0.0,,38.714285714285715,1.2142857142857142,0.03136531365313653,29.07142857142857,1.0,0.0343980343980344,29.285714285714285,0.6428571428571428,0.02195121951219512,37.214285714285715,0.6428571428571428,0.017274472168905947,27.57142857142857,0.5,0.018134715025906738,21.714285714285715,0.21428571428571427,0.009868421052631578,13.857142857142858,0.3571428571428571,0.025773195876288655,5.0,0.0,0.0
08-16,4.642857142857142,202.5,0.02292768959435626,0.0,0.0,,38.714285714285715,1.2142857142857142,0.03136531365313653,29.07142857142857,1.0,0.0343980343980344,29.285714285714285,0.6428571428571428,0.02195121951219512,37.214285714285715,0.6428571428571428,0.017274472168905947,27.57142857142857,0.5,0.018134715025906738,21.714285714285715,0.21428571428571427,0.009868421052631578,13.857142857142858,0.3571428571428571,0.025773195876288655,5.0,0.0,0.0
08-17,4.785714285714286,222.85714285714283,0.021474358974358978,0.0,0.0,,43.07142857142857,1.3571428571428572,0.03150912106135987,32.35714285714286,1.0,0.03090507726269315,32.214285714285715,0.6428571428571428,0.019955654101995565,40.07142857142857,0.6428571428571428,0.0160427807486631,30.785714285714285,0.5,0.016241299303944315,24.0,0.21428571428571427,0.008928571428571428,15.142857142857142,0.3571428571428571,0.023584905660377357,5.142857142857143,0.0,0.0
08-18,5.357142857142858,234.0,0.022893772893772896,0.0,0.0,,45.42857142857143,1.7142857142857142,0.03773584905660377,34.357142857142854,1.1428571428571428,0.033264033264033266,33.642857142857146,0.6428571428571428,0.019108280254777066,41.357142857142854,0.6428571428571428,0.015544041450777202,32.14285714285714,0.5,0.015555555555555557,25.142857142857142,0.21428571428571427,0.008522727272727272,16.57142857142857,0.3571428571428571,0.021551724137931036,5.285714285714286,0.07142857142857142,0.013513513513513513
08-19,5.357142857142858,246.07142857142858,0.02177068214804064,0.0,0.0,,48.14285714285714,1.7857142857142858,0.0370919881305638,36.5,1.1428571428571428,0.03131115459882583,35.42857142857143,0.6428571428571428,0.01814516129032258,42.92857142857143,0.6428571428571428,0.014975041597337767,33.5,0.5,0.014925373134328358,26.285714285714285,0.21428571428571427,0.008152173913043478,17.428571428571427,0.3571428571428571,0.020491803278688523,5.785714285714286,0.0,0.0
08-20,5.5,259.5,0.02119460500963391,0.0,0.0,,51.285714285714285,1.8571428571428572,0.036211699164345405,39.214285714285715,1.2142857142857142,0.030965391621129323,36.57142857142857,0.6428571428571428,0.017578125,45.5,0.6428571428571428,0.014128728414442699,34.285714285714285,0.5,0.014583333333333334,27.857142857142858,0.21428571428571427,0.007692307692307692,17.928571428571427,0.3571428571428571,0.0199203187250996,6.785714285714285,0.0,0.0
08-21,6.2142857142857135,272.92857142857144,0.022768908662653752,0.0,0.0,,53.642857142857146,2.0,0.03728362183754993,42.07142857142857,1.4285714285714286,0.03395585738539898,38.285714285714285,0.6428571428571428,0.016791044776119403,47.42857142857143,0.7142857142857142,0.01506024096385542,36.285714285714285,0.6428571428571428,0.017716535433070866,29.07142857142857,0.2857142857142857,0.009828009828009828,19.214285714285715,0.42857142857142855,0.022304832713754646,6.857142857142857,0.0,0.0
08-22,6.2142857142857135,272.92857142857144,0.022768908662653752,0.0,0.0,,53.642857142857146,2.0,0.03728362183754993,42.07142857142857,1.4285714285714286,0.03395585738539898,38.285714285714285,0.6428571428571428,0.016791044776119403,47.42857142857143,0.7142857142857142,0.01506024096385542,36.285714285714285,0.6428571428571428,0.017716535433070866,29.07142857142857,0.2857142857142857,0.009828009828009828,19.214285714285715,0.42857142857142855,0.022304832713754646,6.857142857142857,0.0,0.0
08-23,6.857142857142858,296.42857142857144,0.02313253012048193,0.0,0.0,,57.714285714285715,2.357142857142857,0.04084158415841584,45.5,1.5,0.03296703296703297,42.857142857142854,0.857142857142857,0.019999999999999997,50.85714285714286,0.7142857142857142,0.014044943820224715,39.5,0.6428571428571428,0.016274864376130196,30.92857142857143,0.2857142857142857,0.009237875288683601,21.142857142857142,0.42857142857142855,0.020270270270270268,7.857142857142857,0.0,0.0
08-24,3.3571428571428568,171.64285714285714,0.01955888472742405,0.0,0.0,,34.285714285714285,1.5714285714285714,0.04583333333333334,28.071428571428573,0.7857142857142856,0.027989821882951647,24.285714285714285,0.21428571428571427,0.008823529411764706,26.142857142857142,0.14285714285714285,0.00546448087431694,23.714285714285715,0.2857142857142857,0.012048192771084336,17.714285714285715,0.07142857142857142,0.004032258064516129,12.285714285714286,0.2857142857142857,0.02325581395348837,5.071428571428571,0.0,0.0
08-25,3.6428571428571423,168.0,0.02168367346938775,0.0,0.0,,34.142857142857146,1.6428571428571428,0.048117154811715475,27.71428571428571,0.9999999999999999,0.03608247422680412,23.07142857142857,0.21428571428571427,0.009287925696594427,25.0,0.07142857142857142,0.002857142857142857,23.428571428571427,0.2857142857142857,0.012195121951219513,17.0,0.14285714285714285,0.008403361344537815,12.5,0.2857142857142857,0.022857142857142857,5.071428571428571,0.0,0.0
08-26,4.142857142857143,169.71428571428572,0.02441077441077441,0.0,0.0,,35.07142857142857,1.9285714285714286,0.054989816700611004,27.357142857142854,0.8571428571428571,0.03133159268929504,23.57142857142857,0.35714285714285715,0.015151515151515154,25.857142857142858,0.21428571428571427,0.008287292817679558,23.071428571428573,0.4285714285714286,0.018575851393188854,17.0,0.07142857142857142,0.004201680672268907,12.285714285714285,0.2857142857142857,0.023255813953488372,5.42857142857143,0.0,0.0
08-27,4.142857142857142,165.42857142857144,0.02504317789291882,0.0,0.0,,34.92857142857143,2.071428571428571,0.059304703476482604,26.92857142857143,0.7857142857142857,0.029177718832891244,22.42857142857143,0.4285714285714286,0.01910828025477707,24.92857142857143,0.14285714285714285,0.005730659025787965,22.285714285714285,0.4285714285714286,0.019230769230769232,16.642857142857142,0.07142857142857142,0.004291845493562232,11.857142857142858,0.21428571428571427,0.018072289156626505,5.42857142857143,0.0,0.0
08-28,3.642857142857143,164.85714285714283,0.02209705372616985,0.0,0.0,,33.35714285714286,2.0,0.05995717344753747,26.0,0.7142857142857142,0.02747252747252747,22.785714285714285,0.3571428571428571,0.01567398119122257,24.357142857142858,0.0,0.0,21.714285714285715,0.3571428571428571,0.016447368421052627,17.07142857142857,0.07142857142857142,0.004184100418410042,12.928571428571429,0.14285714285714285,0.011049723756906077,6.642857142857143,0.0,0.0
08-29,3.642857142857143,149.71428571428572,0.02433206106870229,0.0,0.0,,30.142857142857142,1.9285714285714288,0.06398104265402844,23.5,0.7857142857142856,0.03343465045592705,21.142857142857142,0.3571428571428571,0.01689189189189189,21.57142857142857,0.14285714285714285,0.006622516556291391,19.42857142857143,0.2857142857142857,0.014705882352941175,15.285714285714285,0.07142857142857142,0.004672897196261682,12.285714285714286,0.07142857142857142,0.005813953488372092,6.357142857142858,0.0,0.0
08-30,4.714285714285714,179.07142857142856,0.026326286398085364,0.0,0.0,,33.214285714285715,2.142857142857143,0.06451612903225806,28.214285714285715,1.0714285714285714,0.03797468354430379,26.071428571428573,0.5,0.01917808219178082,26.5,0.42857142857142855,0.016172506738544472,24.428571428571427,0.2857142857142857,0.011695906432748537,18.57142857142857,0.21428571428571427,0.011538461538461539,15.0,0.07142857142857142,0.0047619047619047615,7.071428571428572,0.0,0.0
08-31,4.785714285714286,170.07142857142858,0.028139437211255773,0.0,0.0,,30.714285714285715,2.0,0.06511627906976744,25.785714285714285,1.0714285714285714,0.04155124653739612,24.857142857142858,0.5,0.020114942528735632,25.785714285714285,0.5,0.019390581717451526,23.571428571428573,0.2857142857142857,0.01212121212121212,17.785714285714285,0.3571428571428571,0.020080321285140562,14.285714285714286,0.07142857142857142,0.004999999999999999,7.285714285714286,0.0,0.0
09-01,4.571428571428571,165.14285714285714,0.02768166089965398,0.0,0.0,,29.214285714285715,1.7142857142857142,0.058679706601466985,24.642857142857142,1.1428571428571428,0.0463768115942029,24.642857142857142,0.5,0.02028985507246377,25.07142857142857,0.5,0.019943019943019946,23.42857142857143,0.3571428571428571,0.015243902439024386,17.357142857142858,0.3571428571428571,0.020576131687242795,13.357142857142858,0.07142857142857142,0.0053475935828877,7.428571428571429,-0.07142857142857142,-0.009615384615384614
09-02,4.857142857142858,166.0,0.02925989672977625,0.0,0.0,,27.571428571428573,1.7142857142857144,0.06217616580310881,25.142857142857142,1.1428571428571428,0.045454545454545456,25.0,0.5,0.02,25.5,0.5,0.0196078431372549,24.214285714285715,0.5714285714285714,0.023598820058997046,17.28571428571429,0.3571428571428571,0.020661157024793382,13.642857142857142,0.07142857142857142,0.005235602094240838,7.642857142857142,0.0,0.0
09-03,5.071428571428571,160.35714285714286,0.03162583518930957,0.0,0.0,,25.285714285714285,1.7142857142857142,0.06779661016949153,23.642857142857146,1.1428571428571428,0.048338368580060416,25.07142857142857,0.5714285714285714,0.022792022792022793,23.714285714285715,0.5,0.02108433734939759,25.285714285714285,0.7142857142857142,0.028248587570621465,16.857142857142858,0.3571428571428571,0.021186440677966097,13.785714285714285,0.07142857142857142,0.0051813471502590676,6.714285714285714,0.0,0.0
09-04,4.571428571428571,180.28571428571428,0.025356576862123614,0.0,0.0,,25.714285714285715,1.6428571428571428,0.06388888888888888,24.928571428571427,0.9285714285714285,0.03724928366762178,28.142857142857142,0.5714285714285714,0.02030456852791878,27.214285714285715,0.42857142857142855,0.015748031496062992,28.857142857142854,0.6428571428571428,0.022277227722772276,21.78571428571429,0.3571428571428571,0.016393442622950817,15.714285714285714,0.0,0.0,7.928571428571429,0.0,0.0
09-05,4.571428571428571,180.28571428571428,0.025356576862123614,0.0,0.0,,25.714285714285715,1.6428571428571428,0.06388888888888888,24.928571428571427,0.9285714285714285,0.03724928366762178,28.142857142857142,0.5714285714285714,0.02030456852791878,27.214285714285715,0.42857142857142855,0.015748031496062992,28.857142857142854,0.6428571428571428,0.022277227722772276,21.78571428571429,0.3571428571428571,0.016393442622950817,15.714285714285714,0.0,0.0,7.928571428571429,0.0,0.0
09-06,4.785714285714286,196.92857142857144,0.024301777294160318,0.0,0.0,,27.85714285714286,1.7857142857142856,0.06410256410256408,27.07142857142857,0.8571428571428571,0.0316622691292876,29.5,0.3571428571428571,0.012106537530266342,30.64285714285714,0.5714285714285714,0.018648018648018648,31.714285714285715,0.7142857142857143,0.02252252252252252,24.785714285714285,0.3571428571428571,0.01440922190201729,16.714285714285715,0.0,0.0,8.642857142857142,0.0,0.0
